#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
C2E21_5117	C2E21_4176	3076.A0A2P6TQ58	3076.A0A2P6TSV6	0.054	0	0	0	0	0	0.931	0.073	0.934
C2E21_5117	C2E21_1316	3076.A0A2P6TQ58	3076.A0A2P6U3E9	0	0	0	0	0	0	0.931	0.114	0.936
C2E21_5117	C2E21_3831	3076.A0A2P6TQ58	3076.A0A2P6TT88	0.091	0	0	0	0.136	0	0.931	0.125	0.946
C2E21_5117	C2E21_3061	3076.A0A2P6TQ58	3076.A0A2P6TWM7	0.092	0	0	0	0.515	0	0.906	0.150	0.960
C2E21_5117	C2E21_2213	3076.A0A2P6TQ58	3076.A0A2P6TY36	0	0	0	0	0	0	0.967	0.060	0.967
C2E21_5117	C2E21_0194	3076.A0A2P6TQ58	3076.A0A2P6U4F7	0	0	0	0	0	0	0.967	0.144	0.970
C2E21_5125	C2E21_9180	3076.A0A2P6TQ93	3076.A0A2P6TCC0	0.092	0	0	0	0.041	0	0.499	0.103	0.556
C2E21_5125	C2E21_9112	3076.A0A2P6TQ93	3076.A0A2P6TCI8	0.079	0	0	0	0.056	0	0.466	0.052	0.500
C2E21_5125	C2E21_7667	3076.A0A2P6TQ93	3076.A0A2P6TGX9	0.079	0	0	0	0.056	0	0.466	0.052	0.500
C2E21_5125	C2E21_7558	3076.A0A2P6TQ93	3076.A0A2P6TGZ4	0.092	0	0	0	0.041	0	0.499	0.103	0.556
C2E21_5125	C2E21_7099	3076.A0A2P6TQ93	3076.A0A2P6TJD3	0.087	0	0	0	0.096	0.054	0.238	0.271	0.487
C2E21_5125	C2E21_6829	3076.A0A2P6TQ93	3076.A0A2P6TJU6	0.087	0	0	0	0.096	0.054	0.238	0.271	0.487
C2E21_5125	C2E21_5549	3076.A0A2P6TQ93	3076.A0A2P6TNY8	0.075	0	0	0	0.075	0	0.392	0.106	0.472
C2E21_5125	C2E21_2675	3076.A0A2P6TQ93	3076.A0A2P6TZ22	0	0	0	0	0.058	0	0.411	0	0.421
C2E21_5125	C2E21_4562	3076.A0A2P6TQ93	3076.A0A2P6TR00	0.075	0	0	0	0.075	0	0.392	0.106	0.472
C2E21_5125	C2E21_0129	3076.A0A2P6TQ93	3076.A0A2P6U3J4	0.075	0	0	0	0.075	0	0.392	0.106	0.472
C2E21_5125	C2E21_1738	3076.A0A2P6TQ93	3076.A0A2P6TZQ3	0.079	0	0	0	0.056	0	0.466	0.052	0.500
C2E21_5125	C2E21_1621	3076.A0A2P6TQ93	3076.A0A2P6U006	0.079	0	0	0	0.056	0	0.466	0.052	0.500
C2E21_5125	C2E21_1772	3076.A0A2P6TQ93	3076.A0A2P6U0R3	0.079	0	0	0	0.056	0	0.466	0.052	0.500
C2E21_5151	C2E21_9117	3076.A0A2P6TPG3	3076.A0A2P6TCN2	0	0	0	0	0.079	0.214	0.332	0	0.474
C2E21_5151	C2E21_4983	3076.A0A2P6TPG3	3076.A0A2P6TPH7	0	0	0	0	0.079	0.214	0.332	0	0.474
C2E21_5151	C2E21_4416	3076.A0A2P6TPG3	3076.A0A2P6TRV3	0	0	0	0	0.079	0.214	0.332	0	0.474
C2E21_5163	C2E21_6590	3076.A0A2P6TPU0	3076.A0A2P6TJP3	0	0	0	0	0.043	0.476	0	0	0.477
C2E21_5163	C2E21_2756	3076.A0A2P6TPU0	3076.A0A2P6TWA2	0	0	0	0	0.079	0.214	0.313	0.053	0.466
C2E21_5165	C2E21_8846	3076.A0A2P6TPK8	3076.A0A2P6TDP3	0	0	0	0	0	0.214	0.269	0.115	0.447
C2E21_5165	C2E21_2896	3076.A0A2P6TPK8	3076.A0A2P6TW74	0	0	0	0	0	0.259	0.242	0.143	0.476
C2E21_5165	C2E21_3263	3076.A0A2P6TPK8	3076.A0A2P6TVM4	0	0	0	0	0	0.541	0.118	0.275	0.680
C2E21_5165	C2E21_0778	3076.A0A2P6TPK8	3076.A0A2P6U2E8	0	0	0	0	0	0.479	0.417	0.143	0.716
C2E21_5165	C2E21_3071	3076.A0A2P6TPK8	3076.A0A2P6TVU0	0	0	0	0	0	0.479	0.417	0.143	0.716
C2E21_5165	C2E21_3072	3076.A0A2P6TPK8	3076.A0A2P6TW37	0	0	0	0	0	0.479	0.417	0.143	0.716
C2E21_5172	C2E21_8860	3076.A0A2P6TPG2	3076.A0A2P6TDQ5	0	0	0	0	0	0	0	0.561	0.561
C2E21_5172	C2E21_8434	3076.A0A2P6TPG2	3076.A0A2P6TEJ6	0.091	0	0	0	0.146	0	0	0.544	0.615
C2E21_5172	C2E21_6845	3076.A0A2P6TPG2	3076.A0A2P6TJZ5	0.061	0	0	0	0.243	0	0	0.314	0.469
C2E21_5172	C2E21_6288	3076.A0A2P6TPG2	3076.A0A2P6TKL5	0.091	0	0	0	0.146	0	0	0.544	0.615
C2E21_5172	C2E21_6363	3076.A0A2P6TPG2	3076.A0A2P6TKU7	0.139	0	0	0	0	0	0	0.340	0.407
C2E21_5172	C2E21_3837	3076.A0A2P6TPG2	3076.A0A2P6TTR0	0.146	0	0	0	0	0	0	0.356	0.426
C2E21_5172	C2E21_0458	3076.A0A2P6TPG2	3076.A0A2P6U4E0	0.131	0	0	0	0	0	0	0.380	0.438
C2E21_5172	C2E21_2698	3076.A0A2P6TPG2	3076.A0A2P6TWF5	0	0	0	0	0.044	0.048	0.411	0.226	0.529
C2E21_5172	C2E21_0877	3076.A0A2P6TPG2	3076.A0A2P6U3E8	0	0	0	0	0	0	0	0.561	0.561
C2E21_5172	C2E21_3755	3076.A0A2P6TPG2	3076.A0A2P6TVI6	0.149	0	0	0	0	0	0	0.656	0.694
C2E21_5172	C2E21_4687	3076.A0A2P6TPG2	3076.A0A2P6TQR7	0.131	0.363	0	0	0.318	0.097	0	0.547	0.817
C2E21_5172	C2E21_2028	3076.A0A2P6TPG2	3076.A0A2P6TY18	0.248	0	0	0	0.529	0.142	0	0.677	0.888
C2E21_5172	C2E21_0149	3076.A0A2P6TPG2	3076.A0A2P6U3W4	0	0	0.084	0.913	0	0	0.967	0	0.968
C2E21_5217	C2E21_9553	3076.A0A2P6TQN7	3076.A0A2P6TB70	0	0	0	0	0.042	0	0.577	0.139	0.620
C2E21_5217	C2E21_9531	3076.A0A2P6TQN7	3076.A0A2P6TB77	0	0	0	0	0.332	0.087	0	0.179	0.455
C2E21_5217	C2E21_9343	3076.A0A2P6TQN7	3076.A0A2P6TBP9	0	0	0	0	0.419	0.199	0.898	0.232	0.958
C2E21_5217	C2E21_9261	3076.A0A2P6TQN7	3076.A0A2P6TBX2	0	0	0	0	0.451	0	0	0.045	0.453
C2E21_5217	C2E21_9106	3076.A0A2P6TQN7	3076.A0A2P6TCK7	0	0	0	0	0.271	0.121	0.411	0.118	0.622
C2E21_5217	C2E21_9115	3076.A0A2P6TQN7	3076.A0A2P6TCP5	0	0	0	0	0.332	0.130	0	0.177	0.479
C2E21_5217	C2E21_8932	3076.A0A2P6TQN7	3076.A0A2P6TD11	0	0	0	0	0	0.112	0.902	0.269	0.930
C2E21_5217	C2E21_8690	3076.A0A2P6TQN7	3076.A0A2P6TE71	0	0	0	0	0.065	0.062	0.882	0.107	0.895
C2E21_5217	C2E21_8401	3076.A0A2P6TQN7	3076.A0A2P6TEJ1	0	0	0	0	0	0.214	0.235	0.114	0.420
C2E21_5217	C2E21_8434	3076.A0A2P6TQN7	3076.A0A2P6TEJ6	0	0	0	0	0	0	0.225	0.313	0.444
C2E21_5217	C2E21_8528	3076.A0A2P6TQN7	3076.A0A2P6TEN8	0	0	0	0	0.242	0.141	0.906	0.231	0.946
C2E21_5217	C2E21_7986	3076.A0A2P6TQN7	3076.A0A2P6TFZ9	0	0	0	0	0.091	0	0.381	0.114	0.457
C2E21_5217	C2E21_7959	3076.A0A2P6TQN7	3076.A0A2P6TG08	0.140	0	0	0	0.041	0	0.906	0.142	0.924
C2E21_5217	C2E21_7692	3076.A0A2P6TQN7	3076.A0A2P6TH19	0	0	0	0	0.332	0.130	0	0.137	0.454
C2E21_5217	C2E21_7674	3076.A0A2P6TQN7	3076.A0A2P6TH34	0	0	0	0	0.271	0.121	0.411	0.118	0.622
C2E21_5217	C2E21_7600	3076.A0A2P6TQN7	3076.A0A2P6TH55	0	0	0	0	0.333	0.151	0	0.146	0.474
C2E21_5217	C2E21_7582	3076.A0A2P6TQN7	3076.A0A2P6TH58	0	0	0	0	0.271	0.121	0.411	0.118	0.622
C2E21_5217	C2E21_7597	3076.A0A2P6TQN7	3076.A0A2P6TH86	0	0	0	0	0.091	0	0.381	0.279	0.558
C2E21_5217	C2E21_7298	3076.A0A2P6TQN7	3076.A0A2P6THR7	0	0	0	0	0	0.214	0.235	0.114	0.420
C2E21_5217	C2E21_7353	3076.A0A2P6TQN7	3076.A0A2P6THW9	0	0	0	0	0.091	0	0.381	0.114	0.457
C2E21_5217	C2E21_7368	3076.A0A2P6TQN7	3076.A0A2P6TI93	0	0	0	0	0.134	0.063	0	0.333	0.411
C2E21_5217	C2E21_6926	3076.A0A2P6TQN7	3076.A0A2P6TIW5	0	0	0	0	0.052	0	0.577	0.156	0.631
C2E21_5217	C2E21_7080	3076.A0A2P6TQN7	3076.A0A2P6TIY7	0	0	0	0	0	0.214	0.266	0.115	0.444
C2E21_5217	C2E21_7003	3076.A0A2P6TQN7	3076.A0A2P6TJA3	0	0	0	0	0.333	0.151	0	0.146	0.474
C2E21_5217	C2E21_6873	3076.A0A2P6TQN7	3076.A0A2P6TJA4	0	0	0	0	0.310	0	0.884	0.291	0.938
C2E21_5217	C2E21_6627	3076.A0A2P6TQN7	3076.A0A2P6TJX4	0	0	0	0	0.042	0	0.577	0.139	0.620
C2E21_5217	C2E21_6845	3076.A0A2P6TQN7	3076.A0A2P6TJZ5	0	0	0	0	0.219	0.058	0.898	0.226	0.934
C2E21_5217	C2E21_6538	3076.A0A2P6TQN7	3076.A0A2P6TK17	0	0	0	0	0	0.130	0.884	0.142	0.905
C2E21_5217	C2E21_6572	3076.A0A2P6TQN7	3076.A0A2P6TKD0	0	0	0	0	0.141	0	0.885	0.116	0.905
C2E21_5217	C2E21_6288	3076.A0A2P6TQN7	3076.A0A2P6TKL5	0	0	0	0	0	0	0.225	0.313	0.444
C2E21_5217	C2E21_6447	3076.A0A2P6TQN7	3076.A0A2P6TKS7	0	0	0	0	0.055	0.206	0.226	0.110	0.413
C2E21_5217	C2E21_6368	3076.A0A2P6TQN7	3076.A0A2P6TKW1	0	0	0	0	0.065	0.062	0.898	0.107	0.909
C2E21_5217	C2E21_6139	3076.A0A2P6TQN7	3076.A0A2P6TL81	0	0	0	0	0.058	0	0.884	0.196	0.904
C2E21_5217	C2E21_6198	3076.A0A2P6TQN7	3076.A0A2P6TLF9	0	0	0	0	0.058	0	0.884	0.196	0.904
C2E21_5217	C2E21_6000	3076.A0A2P6TQN7	3076.A0A2P6TMT4	0	0	0	0	0.076	0.052	0.172	0.312	0.434
C2E21_5217	C2E21_5830	3076.A0A2P6TQN7	3076.A0A2P6TMT6	0	0	0	0	0	0	0.904	0.074	0.907
C2E21_5217	C2E21_5419	3076.A0A2P6TQN7	3076.A0A2P6TN78	0	0	0	0	0.076	0.052	0.172	0.312	0.434
C2E21_5217	C2E21_5476	3076.A0A2P6TQN7	3076.A0A2P6TNB0	0	0	0	0	0	0	0.884	0.041	0.884
C2E21_5217	C2E21_5500	3076.A0A2P6TQN7	3076.A0A2P6TP65	0	0	0	0	0.080	0	0.902	0.148	0.916
C2E21_5217	C2E21_5619	3076.A0A2P6TQN7	3076.A0A2P6TP88	0	0	0	0	0.080	0	0.577	0.148	0.639
C2E21_5217	C2E21_5295	3076.A0A2P6TQN7	3076.A0A2P6TPN3	0.134	0	0	0	0.261	0	0.906	0.306	0.952
C2E21_5217	C2E21_5046	3076.A0A2P6TQN7	3076.A0A2P6TPS0	0	0	0	0	0.042	0	0.906	0.117	0.913
C2E21_5217	C2E21_5010	3076.A0A2P6TQN7	3076.A0A2P6TPZ2	0	0	0	0	0.091	0	0.381	0.114	0.457
C2E21_5217	C2E21_5257	3076.A0A2P6TQN7	3076.A0A2P6TQ35	0	0	0	0	0	0.130	0.884	0.142	0.905
C2E21_5217	C2E21_4993	3076.A0A2P6TQN7	3076.A0A2P6TQL9	0	0	0	0	0.055	0.206	0.226	0.110	0.413
C2E21_5217	C2E21_3418	3076.A0A2P6TQN7	3076.A0A2P6TUJ0	0	0	0	0	0.043	0.203	0.226	0.110	0.404
C2E21_5217	C2E21_2351	3076.A0A2P6TQN7	3076.A0A2P6TZ81	0	0	0	0	0.055	0.206	0.226	0.110	0.413
C2E21_5217	C2E21_1048	3076.A0A2P6TQN7	3076.A0A2P6U2C5	0	0	0	0	0.055	0.206	0.226	0.110	0.413
C2E21_5217	C2E21_1847	3076.A0A2P6TQN7	3076.A0A2P6TZU6	0	0	0	0	0.091	0.065	0.318	0.114	0.417
C2E21_5217	C2E21_4383	3076.A0A2P6TQN7	3076.A0A2P6TT87	0	0	0	0	0.332	0.130	0	0.137	0.454
C2E21_5217	C2E21_3061	3076.A0A2P6TQN7	3076.A0A2P6TWM7	0	0	0	0	0.332	0.087	0	0.179	0.455
C2E21_5217	C2E21_4182	3076.A0A2P6TQN7	3076.A0A2P6TU02	0	0	0	0	0.091	0	0.381	0.114	0.457
C2E21_5217	C2E21_2028	3076.A0A2P6TQN7	3076.A0A2P6TY18	0	0	0	0	0	0	0	0.465	0.465
C2E21_5217	C2E21_2371	3076.A0A2P6TQN7	3076.A0A2P6TXP3	0	0	0	0	0	0	0.496	0.041	0.495
C2E21_5217	C2E21_2698	3076.A0A2P6TQN7	3076.A0A2P6TWF5	0	0	0	0	0.043	0.203	0.299	0.173	0.498
C2E21_5217	C2E21_4550	3076.A0A2P6TQN7	3076.A0A2P6TRA0	0	0	0	0	0	0	0.455	0.142	0.512
C2E21_5217	C2E21_4725	3076.A0A2P6TQN7	3076.A0A2P6TR90	0	0	0	0	0.205	0	0.418	0.076	0.535
C2E21_5217	C2E21_1600	3076.A0A2P6TQN7	3076.A0A2P6TZW2	0	0	0	0	0.337	0.175	0	0.351	0.614
C2E21_5217	C2E21_1423	3076.A0A2P6TQN7	3076.A0A2P6U1A5	0	0	0	0	0.271	0.121	0.411	0.118	0.622
C2E21_5217	C2E21_4328	3076.A0A2P6TQN7	3076.A0A2P6TTG2	0	0	0	0	0.143	0.114	0.496	0.147	0.629
C2E21_5217	C2E21_3871	3076.A0A2P6TQN7	3076.A0A2P6TTB4	0	0	0	0	0.143	0.114	0.496	0.147	0.629
C2E21_5217	C2E21_0194	3076.A0A2P6TQN7	3076.A0A2P6U4F7	0	0	0	0	0.052	0	0.577	0.156	0.631
C2E21_5217	C2E21_3575	3076.A0A2P6TQN7	3076.A0A2P6TU20	0	0	0	0	0	0	0.577	0.217	0.654
C2E21_5217	C2E21_1931	3076.A0A2P6TQN7	3076.A0A2P6U0M9	0	0	0	0	0	0	0.577	0.217	0.654
C2E21_5217	C2E21_4195	3076.A0A2P6TQN7	3076.A0A2P6TSW1	0	0	0	0	0.079	0	0.685	0.049	0.700
C2E21_5217	C2E21_4348	3076.A0A2P6TQN7	3076.A0A2P6TTL7	0	0	0	0	0	0	0.872	0.083	0.877
C2E21_5217	C2E21_1085	3076.A0A2P6TQN7	3076.A0A2P6U2Q9	0	0	0	0	0	0	0.872	0.083	0.877
C2E21_5217	C2E21_2569	3076.A0A2P6TQN7	3076.A0A2P6TZ05	0	0	0.075	0.931	0.044	0	0.884	0	0.888
C2E21_5217	C2E21_0960	3076.A0A2P6TQN7	3076.A0A2P6U3C6	0	0	0.101	0.879	0.044	0	0.884	0	0.891
C2E21_5217	C2E21_3911	3076.A0A2P6TQN7	3076.A0A2P6TS60	0	0	0	0	0	0	0.885	0.126	0.895
C2E21_5217	C2E21_2726	3076.A0A2P6TQN7	3076.A0A2P6TWW5	0	0	0	0	0.065	0.062	0.882	0.107	0.895
C2E21_5217	C2E21_2358	3076.A0A2P6TQN7	3076.A0A2P6TYI9	0	0	0	0	0.141	0	0.885	0.116	0.905
C2E21_5217	C2E21_4557	3076.A0A2P6TQN7	3076.A0A2P6TRB4	0	0	0	0	0.065	0.062	0.895	0.107	0.906
C2E21_5217	C2E21_0498	3076.A0A2P6TQN7	3076.A0A2P6U5A5	0.115	0	0	0	0	0	0.884	0.226	0.913
C2E21_5217	C2E21_3807	3076.A0A2P6TQN7	3076.A0A2P6TSX2	0	0	0	0	0.045	0	0.905	0.140	0.915
C2E21_5217	C2E21_2816	3076.A0A2P6TQN7	3076.A0A2P6TW01	0	0	0	0	0.065	0.062	0.906	0.107	0.916
C2E21_5217	C2E21_3755	3076.A0A2P6TQN7	3076.A0A2P6TVI6	0	0	0	0	0.088	0	0.906	0.251	0.930
C2E21_5217	C2E21_3397	3076.A0A2P6TQN7	3076.A0A2P6TVA4	0	0	0	0	0.069	0	0.902	0.301	0.930
C2E21_5217	C2E21_3022	3076.A0A2P6TQN7	3076.A0A2P6TVP1	0	0	0	0	0.091	0.065	0.906	0.241	0.931
C2E21_5217	C2E21_2030	3076.A0A2P6TQN7	3076.A0A2P6TXT9	0	0	0	0	0.310	0	0.884	0.256	0.935
C2E21_5217	C2E21_3837	3076.A0A2P6TQN7	3076.A0A2P6TTR0	0.121	0	0	0	0.047	0	0.902	0.303	0.935
C2E21_5217	C2E21_2468	3076.A0A2P6TQN7	3076.A0A2P6TZ49	0	0	0	0	0.310	0	0.884	0.256	0.935
C2E21_5217	C2E21_0765	3076.A0A2P6TQN7	3076.A0A2P6U2S7	0	0	0	0	0.310	0	0.884	0.291	0.938
C2E21_5217	C2E21_4083	3076.A0A2P6TQN7	3076.A0A2P6TSL3	0	0	0	0	0.330	0.053	0.904	0.126	0.939
C2E21_5217	C2E21_0515	3076.A0A2P6TQN7	3076.A0A2P6U5B3	0	0	0	0	0.093	0	0.906	0.494	0.953
C2E21_5217	C2E21_1131	3076.A0A2P6TQN7	3076.A0A2P6U2E4	0	0	0	0	0.419	0.199	0.900	0.271	0.961
C2E21_5217	C2E21_0597	3076.A0A2P6TQN7	3076.A0A2P6U4B2	0	0	0	0	0.419	0.199	0.906	0.232	0.961
C2E21_5219	C2E21_1396	3076.A0A2P6TPR2	3076.A0A2P6TZT5	0	0	0	0	0	0.213	0.258	0.111	0.435
C2E21_5223	C2E21_8025	3076.A0A2P6TQN3	3076.A0A2P6TFH0	0	0	0.241	0.593	0.146	0.777	0.533	0.329	0.946
C2E21_5223	C2E21_6204	3076.A0A2P6TQN3	3076.A0A2P6TL15	0.121	0.083	0	0	0.148	0	0.314	0	0.466
C2E21_5223	C2E21_4139	3076.A0A2P6TQN3	3076.A0A2P6TSQ4	0.115	0	0	0	0.318	0	0	0.206	0.478
C2E21_5226	C2E21_9213	3076.A0A2P6TPU7	3076.A0A2P6TC44	0	0	0	0	0.356	0.951	0.360	0.747	0.994
C2E21_5226	C2E21_8806	3076.A0A2P6TPU7	3076.A0A2P6TDB7	0	0	0	0	0	0	0.360	0.231	0.486
C2E21_5226	C2E21_7569	3076.A0A2P6TPU7	3076.A0A2P6THB2	0	0	0	0	0.352	0.951	0	0.475	0.981
C2E21_5226	C2E21_6839	3076.A0A2P6TPU7	3076.A0A2P6TJN1	0	0	0	0	0.266	0	0.360	0.107	0.543
C2E21_5226	C2E21_6554	3076.A0A2P6TPU7	3076.A0A2P6TJN6	0	0	0	0	0.079	0.513	0	0.116	0.568
C2E21_5226	C2E21_6845	3076.A0A2P6TPU7	3076.A0A2P6TJZ5	0	0	0	0	0	0	0	0.471	0.471
C2E21_5226	C2E21_6785	3076.A0A2P6TPU7	3076.A0A2P6TKF8	0	0	0	0	0.148	0.951	0.360	0.795	0.993
C2E21_5226	C2E21_5516	3076.A0A2P6TPU7	3076.A0A2P6TNN6	0	0	0	0	0.141	0.682	0.360	0.118	0.825
C2E21_5226	C2E21_4639	3076.A0A2P6TPU7	3076.A0A2P6TQZ6	0	0	0	0	0.065	0	0	0.434	0.448
C2E21_5226	C2E21_2825	3076.A0A2P6TPU7	3076.A0A2P6TWR3	0	0	0	0	0.143	0	0.360	0.115	0.472
C2E21_5226	C2E21_4335	3076.A0A2P6TPU7	3076.A0A2P6TTW4	0	0	0	0	0.146	0	0.360	0.150	0.494
C2E21_5226	C2E21_0488	3076.A0A2P6TPU7	3076.A0A2P6U3U0	0	0	0	0	0.289	0	0.360	0.116	0.562
C2E21_5226	C2E21_4096	3076.A0A2P6TPU7	3076.A0A2P6TTG5	0	0	0	0	0.339	0	0.360	0.264	0.661
C2E21_5226	C2E21_4384	3076.A0A2P6TPU7	3076.A0A2P6TTQ2	0	0	0	0	0.091	0	0	0.691	0.707
C2E21_5226	C2E21_4725	3076.A0A2P6TPU7	3076.A0A2P6TR90	0	0	0	0	0	0.774	0	0	0.774
C2E21_5226	C2E21_3789	3076.A0A2P6TPU7	3076.A0A2P6TSG4	0	0	0	0	0	0.776	0	0	0.776
C2E21_5226	C2E21_1397	3076.A0A2P6TPU7	3076.A0A2P6U146	0	0	0	0	0.141	0.682	0.360	0.118	0.825
C2E21_5226	C2E21_4345	3076.A0A2P6TPU7	3076.A0A2P6TSU7	0	0	0	0	0.144	0	0.360	0.750	0.851
C2E21_5226	C2E21_0372	3076.A0A2P6TPU7	3076.A0A2P6U4D0	0	0	0	0	0.252	0.637	0.360	0.417	0.885
C2E21_5226	C2E21_5099	3076.A0A2P6TPU7	3076.A0A2P6TPV8	0	0	0	0	0.273	0.951	0.360	0.789	0.994
C2E21_5226	C2E21_0167	3076.A0A2P6TPU7	3076.A0A2P6U4S6	0	0	0	0	0.255	0.951	0.360	0.795	0.994
C2E21_5226	C2E21_1903	3076.A0A2P6TPU7	3076.A0A2P6U0J1	0	0	0	0	0.329	0.951	0.360	0.790	0.994
C2E21_5229	C2E21_8343	3076.A0A2P6TQM7	3076.A0A2P6TF77	0	0	0	0	0.056	0.063	0	0.606	0.621
C2E21_5229	C2E21_8328	3076.A0A2P6TQM7	3076.A0A2P6TFB0	0	0	0	0	0.065	0	0.941	0.564	0.973
C2E21_5229	C2E21_7923	3076.A0A2P6TQM7	3076.A0A2P6TG93	0	0	0	0	0	0	0.718	0.515	0.857
C2E21_5229	C2E21_7274	3076.A0A2P6TQM7	3076.A0A2P6TID0	0	0	0	0	0.082	0.063	0	0.494	0.526
C2E21_5229	C2E21_5736	3076.A0A2P6TQM7	3076.A0A2P6TMA3	0	0	0	0	0	0	0	0.693	0.693
C2E21_5229	C2E21_0915	3076.A0A2P6TQM7	3076.A0A2P6U1R2	0	0	0	0	0.056	0.063	0	0.606	0.621
C2E21_5229	C2E21_0989	3076.A0A2P6TQM7	3076.A0A2P6U1R9	0	0	0	0	0	0	0	0.713	0.713
C2E21_5229	C2E21_2331	3076.A0A2P6TQM7	3076.A0A2P6TYX4	0	0	0.148	0.781	0	0	0.941	0.085	0.950
C2E21_5231	C2E21_8073	3076.A0A2P6TQN4	3076.A0A2P6TG25	0	0	0	0	0	0	0.540	0.157	0.595
C2E21_5231	C2E21_5702	3076.A0A2P6TQN4	3076.A0A2P6TNV2	0	0	0	0	0	0	0.540	0.157	0.595
C2E21_5231	C2E21_2896	3076.A0A2P6TQN4	3076.A0A2P6TW74	0	0	0	0	0.046	0	0.442	0.074	0.464
C2E21_5231	C2E21_4044	3076.A0A2P6TQN4	3076.A0A2P6TT83	0	0	0	0.590	0	0.254	0.923	0.498	0.968
C2E21_5239	C2E21_9531	3076.A0A2P6TPT7	3076.A0A2P6TB77	0.098	0	0	0	0.515	0.123	0.938	0.143	0.975
C2E21_5239	C2E21_9115	3076.A0A2P6TPT7	3076.A0A2P6TCP5	0.084	0	0	0	0.334	0	0	0.114	0.412
C2E21_5239	C2E21_8763	3076.A0A2P6TPT7	3076.A0A2P6TDD0	0.042	0	0	0	0.112	0.086	0.938	0.114	0.949
C2E21_5239	C2E21_7710	3076.A0A2P6TPT7	3076.A0A2P6TGY4	0.077	0	0	0	0	0	0.938	0.114	0.944
C2E21_5239	C2E21_7692	3076.A0A2P6TPT7	3076.A0A2P6TH19	0.084	0	0	0	0.334	0	0	0.114	0.412
C2E21_5239	C2E21_7600	3076.A0A2P6TPT7	3076.A0A2P6TH55	0.098	0	0	0	0.464	0	0.412	0.143	0.723
C2E21_5239	C2E21_7368	3076.A0A2P6TPT7	3076.A0A2P6TI93	0.072	0	0	0	0.406	0.058	0.227	0.137	0.590
C2E21_5239	C2E21_7003	3076.A0A2P6TPT7	3076.A0A2P6TJA3	0.098	0	0	0	0.464	0	0.412	0.143	0.723
C2E21_5239	C2E21_6769	3076.A0A2P6TPT7	3076.A0A2P6TK10	0.042	0	0	0	0.112	0.086	0.885	0.114	0.906
C2E21_5239	C2E21_6737	3076.A0A2P6TPT7	3076.A0A2P6TKK3	0.071	0	0	0	0.043	0	0.331	0.139	0.419
C2E21_5239	C2E21_6233	3076.A0A2P6TPT7	3076.A0A2P6TKN3	0.077	0	0	0	0	0	0.938	0.179	0.948
C2E21_5239	C2E21_6363	3076.A0A2P6TPT7	3076.A0A2P6TKU7	0	0	0	0	0.490	0	0	0.117	0.530
C2E21_5239	C2E21_6204	3076.A0A2P6TPT7	3076.A0A2P6TL15	0.055	0	0	0	0	0	0	0.470	0.477
C2E21_5239	C2E21_5659	3076.A0A2P6TPT7	3076.A0A2P6TP92	0.091	0	0	0	0.055	0	0.432	0.163	0.536
C2E21_5239	C2E21_5242	3076.A0A2P6TPT7	3076.A0A2P6TPL9	0	0	0	0	0.046	0	0.488	0.074	0.508
C2E21_5239	C2E21_2710	3076.A0A2P6TPT7	3076.A0A2P6TVY0	0.071	0	0	0	0.043	0	0.331	0.117	0.404
C2E21_5239	C2E21_4383	3076.A0A2P6TPT7	3076.A0A2P6TT87	0.084	0	0	0	0.334	0	0	0.114	0.412
C2E21_5239	C2E21_1363	3076.A0A2P6TPT7	3076.A0A2P6U1C5	0.071	0	0	0	0.043	0	0.331	0.157	0.431
C2E21_5239	C2E21_1600	3076.A0A2P6TPT7	3076.A0A2P6TZW2	0.091	0	0	0	0.311	0.086	0	0.226	0.497
C2E21_5239	C2E21_4775	3076.A0A2P6TPT7	3076.A0A2P6TRA9	0	0	0	0	0.046	0	0.488	0.074	0.508
C2E21_5239	C2E21_1930	3076.A0A2P6TPT7	3076.A0A2P6U025	0	0	0	0	0.046	0	0.488	0.074	0.508
C2E21_5239	C2E21_3947	3076.A0A2P6TPT7	3076.A0A2P6TS75	0	0	0	0	0.046	0	0.495	0.118	0.537
C2E21_5239	C2E21_5298	3076.A0A2P6TPT7	3076.A0A2P6TQI2	0.077	0	0	0	0	0	0.488	0.114	0.544
C2E21_5239	C2E21_2365	3076.A0A2P6TPT7	3076.A0A2P6TY84	0.077	0	0	0	0	0	0.488	0.114	0.544
C2E21_5239	C2E21_3143	3076.A0A2P6TPT7	3076.A0A2P6TWK9	0.089	0	0	0	0.356	0	0.247	0.118	0.558
C2E21_5239	C2E21_2762	3076.A0A2P6TPT7	3076.A0A2P6TVQ0	0.089	0	0	0	0.356	0	0.247	0.118	0.558
C2E21_5239	C2E21_3527	3076.A0A2P6TPT7	3076.A0A2P6TUE6	0.072	0	0	0	0.406	0.058	0.227	0.074	0.560
C2E21_5239	C2E21_3535	3076.A0A2P6TPT7	3076.A0A2P6TUQ0	0.072	0	0	0	0.406	0.058	0.227	0.074	0.560
C2E21_5239	C2E21_1911	3076.A0A2P6TPT7	3076.A0A2P6U0N3	0.072	0	0	0	0.406	0.058	0.227	0.074	0.560
